url,title,brand,weight,price,currency,availability,description,ingredients,warnings,breadcrumbs,images,uniq_id,scraped_at
"https://www.walgreens.com/store/c/poise-pads,-light-absorbency,-long/ID=prod6336803-product","Poise Pads, Light Absorbency, Long",Poise,24.0ea,$6.49,USD,InStock,,None,None,Home/Shop/Personal Care/Incontinence/Pads & Liners,pics.drugstore.com/prodimg/584722/900.jpg~pics.drugstore.com/prodimg/584722/2_900.jpg~pics.drugstore.com/prodimg/584722/3_900.jpg~pics.drugstore.com/prodimg/584722/4_900.jpg,2d588efc-1cb9-518f-b369-bd567c495d46,08/01/2022 00:01:09
https://www.walgreens.com/store/c/dolce-%2526-gabbana-the-one-eau-de-parfum-spray-for-women/ID=prod6089590-product,Dolce & Gabbana The One Eau de Parfum Spray for Women,Dolce & Gabbana The One,1.6fl oz,,USD,InStock,"Tempting, modern and glamorous Embraces a touch of classicism Created for the ultimate diva","<li class="""" data-reactid=""15"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Ingredients</h2></a><div class=""inner"" data-reactid=""18""><div class="""" data-reactid=""19""><div data-reactid=""20""><div data-reactid=""21""><!-- react-text: 22 --><!-- /react-text --><div data-reactid=""23""><div data-reactid=""24""><span data-reactid=""25"">Alcohol Denat., fragrance, Aqua (Water), Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, propylene glycol, MEthylparaben, Benzyl Salicylate, Butylphenyl MEthylpropional, limonene, Hexyl cinnamal, Geraniol, linalool, Citronellol, Benzyl Benzoate, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, benzyl alcohol, Citral, Benzyl Cinnamate, Isoeugenol, Amyl cinnamal, Cinnamal, Eugenol, CI 15985 (Yellow 6), CI 60730 (Ext. Violet 2)</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""26"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""27"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""28"">Warnings</h2></a><div class=""inner"" data-reactid=""29""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""30""><div data-reactid=""31"">FLAMMABLE. KEEP AWAY FROM HEAT OR FLAME.</div><div data-reactid=""32""></div><!-- react-text: 33 --><!-- /react-text --></div></div></li>",Home/Shop/Beauty/Fragrance/Women's Fragrance,https://pics.drugstore.com/prodimg/493568/450.jpg,526e5ab3-1856-53d4-8749-33763edca153,08/01/2022 00:01:10
"https://www.walgreens.com/store/c/burt's-bees-100-natural-origin-moisturizing-lip-balm-original-beeswax-with-vitamin-e-%2526-peppermint-oil,-beeswax,-4-tubes/ID=prod6192585-product","Burt's Bees 100% Natural Origin Moisturizing Lip Balm Original Beeswax with Vitamin E & Peppermint Oil, Beeswax, 4 Tubes",Burt's Bees,0.15oz,$9.59,USD,InStock,Antioxidant vitamin E soothes lips  Refreshes skin with peppermint oil  The original beeswax lip balm,"<li class="""" data-reactid=""15"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Ingredients</h2></a><div class=""inner"" data-reactid=""18""><div class="""" data-reactid=""19""><div data-reactid=""20""><div data-reactid=""21""><div data-reactid=""22"">100% Natural Origin Moisturizing Lip Balm</div><div data-reactid=""23""><div data-reactid=""24""><span data-reactid=""25"">Beeswax, cocos nucifera (coconut) oil, helianthus annuus (sunflower) seed oil, mentha piperita (peppermint) oil, lanolin, tocopherol, Rosmarinus officinalis (rosemary) leaf extract, glycine soja (soybean) oil, canola oil, limonene, linalool, eugenol</span></div></div></div></div></div></div></li>",None,Home/Shop/Personal Care/Lip Care/Lip Balm,pics.drugstore.com/prodimg/463426/900.jpg~pics.drugstore.com/prodimg/463426/2_900.jpg~pics.drugstore.com/prodimg/463426/3_900.jpg~pics.drugstore.com/prodimg/463426/4_900.jpg~pics.drugstore.com/prodimg/463426/5_900.jpg~pics.drugstore.com/prodimg/463426/6_900.jpg~pics.drugstore.com/prodimg/463426/7_900.jpg~pics.drugstore.com/prodimg/463426/8_900.jpg~pics.drugstore.com/prodimg/463426/9_900.jpg~pics.drugstore.com/prodimg/463426/10_900.jpg,1377b7a4-594e-5b41-a6e4-981e86866bc0,08/01/2022 00:01:11
https://www.walgreens.com/store/c/mielle-organics-gummy-healthy-hair-adult-vitamins-dietary-supplement/ID=prod6393113-product,Mielle Organics Gummy Healthy Hair Adult Vitamins Dietary Supplement,Mielle Organics,60.0ea,,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Malt Syrup, Sugar, Glucose, Pectin, Citric Acid, Sodium Citrate, Natural Flavors, Coconut Oil (Contains Carnauba Wax), Black Carrot Juice Concentrate</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""148"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""149"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""150"">Warnings</h2></a><div class=""inner"" data-reactid=""151""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""152""><div data-reactid=""153"">Take only as directed. Do not exceed suggested dosage. Pregnant or nursing mothers, children under 18 or individuals with a known medical condition should consult a physician before using this or any dietary supplement. Natural colors will darken over time. This does not alter the potency of the product. Keep out of reach of children. Do not use if safety seal is damaged or missing. Contains tree nuts (coconut oil). This product is manufactured and packaged in a facility which may also process milk, soy, wheat, egg, peanuts, tree nuts, fish and crustacean shellfish.</div><div data-reactid=""154""></div><!-- react-text: 155 --><!-- /react-text --></div></div></li>",Home/Shop/Beauty/Hair Care/Textured Hair Care,pics.drugstore.com/prodimg/610114/900.jpg~pics.drugstore.com/prodimg/610114/2_900.jpg,9182ad8d-8eea-59f2-8d51-27db1af404b1,08/01/2022 00:01:13
https://www.walgreens.com/store/c/caudalie-resveratrol-lift-face-lifting-soft-cream/ID=300402216-product,Caudalie Resveratrol LIFT Face Lifting Soft Cream,Caudalie,1.7oz,$76.00,USD,InStock,,None,None,Home/Shop/Beauty/Skin Care/Facial Moisturizers,pics.drugstore.com/prodimg/623589/900.jpg~pics.drugstore.com/prodimg/623589/2_900.jpg~pics.drugstore.com/prodimg/623589/3_900.jpg~pics.drugstore.com/prodimg/623589/4_900.jpg,0348a145-f51f-5f8b-86b6-fdf3071b647e,08/01/2022 00:01:14
https://www.walgreens.com/store/c/wet-n-wild-photo-focus-mat-primer-stick/ID=300403296-product,Wet n Wild Photo Focus Mat Primer Stick,Wet n Wild,0.35oz,$4.99,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Silica, Isononyl Isononanoate, Hydrogenated Polydecene, Polyethylene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Synthetic Wax, Hydrogenated Microcrystalline Wax, Astrocaryum Murumuru Seed Butter, Sorbic Acid, Phenoxyethanol, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Passiflora Edulis Seed Oil, Schinziophyton Rautanenii Kernel Oil, Macadamia Integrifolia Seed Oil, Argania Spinosa Kernel Oil, Glycine Soja (Soybean) Oil, Cocos Nucifera (Coconut) Oil, Pentaerythrityl Tetraisostearate, Yellow 5 Lake/CI 19140, Red 7 Lake/CI 15850</span></div></div></div></div></div></div></li>",None,Home/Shop/Beauty/Makeup/Face,pics.drugstore.com/prodimg/624626/900.jpg~pics.drugstore.com/prodimg/624626/2_900.jpg~pics.drugstore.com/prodimg/624626/3_900.jpg,43a2614b-f6fd-5f87-a25e-e66c1170a794,08/01/2022 00:01:14
https://www.walgreens.com/store/c/zantac-360-famotidine-tablets-20-mg/ID=300415079-product,Zantac 360 Famotidine Tablets 20 mg,Zantac,8.0ea,$5.79,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Active Ingredients: </span><span data-reactid=""24"">Famotidine USP - 20 mg (Acid Reducer)</span></div></div><div data-reactid=""25""><div data-reactid=""26""><span data-reactid=""27"">Inactive Ingredients: </span><span data-reactid=""28"">carnauba wax, corn starch, hydroxypropyl cellulose, hypromellose, magnesium stearate, microcrystalline cellulose, red iron oxide, sodium starch glycolate, talc, titanium dioxide, yellow iron oxide</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""50"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""51"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""52"">Warnings</h2></a><div class=""inner"" data-reactid=""53""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""54""><div data-reactid=""55""><p>Allergy alert: Do not use if you are allergic to famotidine or other acid reducers</p>
<p>Do not use  </p>
<ul>
<li>if you have trouble or pain swallowing food, vomiting with blood, or bloody or black stools. These may be signs of a serious condition. See your doctor.   
</li><li>with other acid reducers</li></ul>
<p>Ask a doctor before use if you have  </p>
<ul>
<li>had heartburn over 3 months. This may be a sign of a more serious condition.   
</li><li>heartburn with lightheadedness, sweating or dizziness 
</li><li>chest pain or shoulder pain with shortness of breath; sweating; pain spreading to arms, neck or shoulders; or lightheadedness 
</li><li>frequent chest pain   
</li><li>frequent wheezing, particularly with heartburn   
</li><li>unexplained weight loss 
</li><li>nausea or vomiting   
</li><li>stomach pain 
</li><li>kidney disease</li></ul>
<p>Ask a doctor or pharmacist before use if you are taking a prescription drug. Acid reducers may interact with certain prescription drugs.  </p>
<p>Stop use and ask a doctor if  </p>
<ul>
<li>your heartburn continues or worsens   
</li><li>you need to take this product for more than 14 days</li></ul>
<p>If pregnant or breast-feeding, ask a health professional before use.<br/>Keep out of reach of children.  In case of overdose, get medical help or contact a Poison Control Center right away. (1-800-222-1222)</p></div><div data-reactid=""56""></div><!-- react-text: 57 --><!-- /react-text --></div></div></li>",Home/Shop/Medicines & Treatments/Digestive Health & Nausea/Antacids,pics.drugstore.com/prodimg/636130/900.jpg~pics.drugstore.com/prodimg/636130/2_900.jpg~pics.drugstore.com/prodimg/636130/3_900.jpg~pics.drugstore.com/prodimg/636130/4_900.jpg~pics.drugstore.com/prodimg/636130/5_900.jpg~pics.drugstore.com/prodimg/636130/6_900.jpg~pics.drugstore.com/prodimg/636130/7_900.jpg,0dfc3594-7efe-5382-b812-6b93fedbd363,08/01/2022 00:01:15
"https://www.walgreens.com/store/c/medline-protect-plus-protective-underwear-x-large,-moderate-heavy/ID=prod6191348-product","Medline Protect Plus Protective Underwear X-Large, Moderate-Heavy White",Medline,100.0ea,$89.99,USD,InStock,"Pull on &amp; off comfort like real underwear  Breath-ability, soft, non-woven backing    Designed to prevent skin irritability &amp; heat",None,None,Home/Shop/Personal Care/Incontinence/Protective Underwear & Briefs,https://pics.drugstore.com/prodimg/479954/900.jpg,fcfa5e88-e6b9-5bca-a0eb-a9a923787163,08/01/2022 00:01:17
https://www.walgreens.com/store/c/command-clear-hooks-with-clear-strips-medium/ID=prod6115533-product,Command Clear Hooks with Clear Strips Medium,Command,2.0EA,$5.29,USD,InStock,"For damage-free hanging Holds 2 lb on a variety of surfaces Holds strongly, removes cleanly",None,"<li class="""" data-reactid=""15"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Warnings</h2></a><div class=""inner"" data-reactid=""18""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""19""><div data-reactid=""20"">DO NOT use with wallpaper. May not adhere well to vinyl surfaces. DO NOT use for antiques, heirlooms, or other valuable or irreplaceable items. DO NOT hang items over beds. Use only one hook per item hung. Not intended for picture hanging.<br/>Failure to <u>follow instructions carefully</u> may cause damage..</div><div data-reactid=""21""></div><!-- react-text: 22 --><!-- /react-text --></div></div></li>",Home/Shop/Home Goods/Home Improvement/Tools & Tool Sets,pics.drugstore.com/prodimg/436536/900.jpg~pics.drugstore.com/prodimg/436536/2_900.jpg~pics.drugstore.com/prodimg/436536/3_900.jpg~pics.drugstore.com/prodimg/436536/4_900.jpg,4bb8802e-81b8-55c7-afab-0b89bb511fc1,08/01/2022 00:01:17
https://www.walgreens.com/store/c/ketel-one-vodka/ID=prod6073547-product,Ketel One Vodka,Ketel One,1750.0ml,,USD,InStock,Inspired by small batch craftsmanship Distinctive and sophisticated taste 40% alcohol by volume,None,"<li class="""" data-reactid=""15"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Warnings</h2></a><div class=""inner"" data-reactid=""18""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""19""><div data-reactid=""20"">GOVERNMENT WARNING: (1) ACCORDING TO THE SURGEON GENERAL, WOMEN SHOULD NOT DRINK ALCOHOLIC BEVERAGES DURING PREGNANCY BECAUSE OF THE RISK OF BIRTH DEFECTS. (2) CONSUMPTION OF ALCOHOLIC BEVERAGES IMPAIRS YOUR ABILITY TO DRIVE A CAR OR OPERATE MACHINERY, AND MAY CAUSE HEALTH PROBLEMS.</div><div data-reactid=""21""></div><!-- react-text: 22 --><!-- /react-text --></div></div></li>",Home/Shop/Grocery/Adult Beverages/Spirits,https://pics.drugstore.com/prodimg/546355/900.jpg,9852b20d-ecc5-5783-9cc8-b346cd76d724,08/01/2022 00:01:18
https://www.walgreens.com/store/c/bud's-best-peanut-butter-n'-graham/ID=prod6238959-product,Bud's Best Peanut Butter n' Graham,Bud's Best,6.0oz,$1.00,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Enriched Flour, Sugar, Peanut Butter, Interesterified Soybean Oil, Whole Wheat Flour, Dextrose, Molasses, High Fructose Corn Syrup, Leavening, Salt, Soy Lecithin, Cornstarch, Natural Flavor</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""156"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""157"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""158"">Warnings</h2></a><div class=""inner"" data-reactid=""159""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""160""><div data-reactid=""161"">Contains Wheat, Soy and Peanut Ingredients. Manufactured on Equipment used to process products containing eggs, milk and treenuts.</div><div data-reactid=""162""></div><!-- react-text: 163 --><!-- /react-text --></div></div></li>",Home/Shop/Grocery/Snacks/Cookies,pics.drugstore.com/prodimg/594321/900.jpg~pics.drugstore.com/prodimg/594321/2_900.jpg~pics.drugstore.com/prodimg/594321/3_900.jpg~pics.drugstore.com/prodimg/594321/4_900.jpg,a7054506-fcf7-5523-b951-4ca93be03aaa,08/01/2022 00:01:18
https://www.walgreens.com/store/c/mueller-performance-sleeve/ID=prod6330458-product,Mueller Performance Sleeve Black,Mueller,1.0ea,$12.99,USD,InStock,,None,None,Home/Shop/Medicines & Treatments/Supports & Braces/Arm & Elbow Braces,pics.drugstore.com/prodimg/581139/900.jpg~pics.drugstore.com/prodimg/581139/2_900.jpg,22e83130-385e-50d0-924d-3a657c3db010,08/01/2022 00:01:20
https://www.walgreens.com/store/c/attends-underpads/ID=prod3366460-product,Attends Underpads,Attends,15.0Each,$49.99,USD,OutofStock,"Light absorbency Soft, cloth-like topsheet promotes healthy skin Super absorbent beads quickly lock in fluids and help prevent odor",None,None,Home/Shop/Personal Care/Incontinence/Pads & Liners,https://pics.drugstore.com/prodimg/432046/900.jpg,422ff6be-f5fe-588a-a2d8-7b0631056f77,08/01/2022 00:01:21
https://www.walgreens.com/store/c/natrol-dhea-25-mg-tablets/ID=prod2930-product,Natrol DHEA 25 mg Tablets,Natrol,300.0EA,$19.99,USD,InStock,"Promotes a balanced hormone level 100% vegetarian No yeast, wheat, milk, egg, soy, glutens","<li class="""" data-reactid=""15"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Ingredients</h2></a><div class=""inner"" data-reactid=""18""><div class="""" data-reactid=""19""><div data-reactid=""20""><div data-reactid=""21""><!-- react-text: 22 --><!-- /react-text --><div data-reactid=""23""><div data-reactid=""24""><span data-reactid=""25"">Microcrystalline Cellulose, Silicon Dioxide, Magnesium Stearate, Stearic Acid, Cellulose Gum, Maltodextrin, Gum Arabic</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""60"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""61"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""62"">Warnings</h2></a><div class=""inner"" data-reactid=""63""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""64""><div data-reactid=""65"">Not for use by individuals under the age of 18 years. Do notuse if pregnant or nursing. Consult a physician or licensed, qualifiedhealthcare professional before using this product if you have, or have afamily history of breast cancer, prostate cancer, prostate enlargement,heart disease or low good cholesterol (HDL); or if you are using anyother dietary supplement, prescription drug or over-the-counter drug.Do not exceed recommended serving. Exceeding recommended servingmay cause serious adverse health effects. Possible side effects includeacne, hair loss, hair growth on the face (in women), aggressiveness,irritability, and increased levels of estrogen. Discontinue use and calla physician or licensed, qualified healthcare professional immediatelyif you experience rapid heartbeat, dizziness, blurred vision, or similar</div><div data-reactid=""66""></div><!-- react-text: 67 --><!-- /react-text --></div></div></li>",Home/Shop/Vitamins & Supplements/Shop by Health Benefit/Mood Support Supplements,pics.drugstore.com/prodimg/72078/900.jpg~pics.drugstore.com/prodimg/72078/2_900.jpg,d8ba3540-e87f-53a9-8f0c-f0b313374025,08/01/2022 00:01:21
https://www.walgreens.com/store/c/karman-s-ergo-atx-active-wheelchair-seat-14x15/ID=prod6343914-product,Karman S-ergo ATX Active wheelchair Seat 14x15 Aspen White,Karman,1.0ea,"$2,497.49",USD,OutofStock,,None,None,Home/Shop/Home Health Care Solutions/Wheelchairs & Transport Chairs/Wheelchairs,https://pics.drugstore.com/prodimg/590447/900.jpg,f25ac37e-dfcb-5097-8326-b9b20b9cb6ad,08/01/2022 00:01:23
https://www.walgreens.com/store/c/cascade-platinum-fresh-scent/ID=300398314-product,Cascade Platinum Fresh Scent,Cascade,14.0ea,,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Amylase Enzyme, Colorants, Copolymer of Acrylic and Sulphonic Acids, Copolymer of Acrylic Maleic and Sulphonic Acids, Dipropylene Glycol, Fragrances, Glycerin, Isotridecanol Ethoxylated, PEG/PPG/Propylheptyl Ether, Polyvinyl Alcohol Polymer, Sodium Carbonate, Sodium Carbonate Peroxide, Sodium Sulfate, Subtilisin, Transitional Metal Catalyst, Trisodium Dicarboxymethyl Alaninate, Water, Zinc Carbonate</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""24"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""25"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""26"">Warnings</h2></a><div class=""inner"" data-reactid=""27""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""28""><div data-reactid=""29""><p>IRRITANT. HARMFUL IF SWALLOWED OR PUT IN MOUTH. MAY IRRITATE EYES OR SKIN. KEEP OUT OF REACH OF CHILDREN. Do not get in eyes. Do not get on skin or clothing. FIRST AID TREATMENT: Contains sodium carbonate, nonionic surfactants, sodium silicate and enzymes. If swallowed, give a glassful of water and call a Poison Control Center or doctor immediately. Do not induce vomiting. If in eyes, rinse with water for 15 minutes. If on skin, rinse well with water. </p></div><div data-reactid=""30""></div><!-- react-text: 31 --><!-- /react-text --></div></div></li>",Home/Shop/Household Essentials/Dish Detergents/Dishwasher Detergent Tablet,pics.drugstore.com/prodimg/619501/900.jpg~pics.drugstore.com/prodimg/619501/2_900.jpg~pics.drugstore.com/prodimg/619501/3_900.jpg~pics.drugstore.com/prodimg/619501/4_900.jpg~pics.drugstore.com/prodimg/619501/5_900.jpg~pics.drugstore.com/prodimg/619501/6_900.jpg~pics.drugstore.com/prodimg/619501/7_900.jpg~pics.drugstore.com/prodimg/619501/8_900.jpg,1025e252-4980-5756-84b0-b128a002f3f8,08/01/2022 00:01:23
https://www.walgreens.com/store/c/paul-mitchell-soft-sculpting-spray-gel/ID=prod6042450-product,Paul Mitchell Soft Sculpting Spray Gel,Paul Mitchell,8.5oz,$10.00,USD,InStock,Provides hair with increased volume Provides hair with a soft lite hold Gives your hair a natural look,"<li class="""" data-reactid=""15"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Ingredients</h2></a><div class=""inner"" data-reactid=""18""><div class="""" data-reactid=""19""><div data-reactid=""20""><div data-reactid=""21""><!-- react-text: 22 --><!-- /react-text --><div data-reactid=""23""><div data-reactid=""24""><span data-reactid=""25"">Aqua (Water, Eau), Alcohol Denat, (SD Alcohol 40-A) (SDA-CA-2877), Alcohol, VP/VA Copolymer, PG-Hydroxyethylcellulose Stearyldimonium Chloride, Hedychium Coronarium Flower/Leaf/Stem Extract, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Caprylhydroxamic Acid, PEG-12 Dimethicone, PEG-40 Hydrogenated Castor Oil, Methylpropanediol, Triethyl Citrate, Bisamino PEG/ PPG-41/3 Aminoethyl PGPropyl Dimethicone, Parfum (Fragrance)</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""26"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""27"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""28"">Warnings</h2></a><div class=""inner"" data-reactid=""29""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""30""><div data-reactid=""31""><p><span>Flammable. Do not use near open flame or while smoking. Avoid spraying in eyes. Keep out of reach of children. </span></p></div><div data-reactid=""32""></div><!-- react-text: 33 --><!-- /react-text --></div></div></li>",Home/Shop/Beauty/Hair Care/Salon Hair Care,https://pics.drugstore.com/prodimg/394215/900.jpg,c84dfdfb-2a35-5f1b-a797-9744fd680110,08/01/2022 00:01:25
https://www.walgreens.com/store/c/purex-crystals-in-wash-fragrance-booster-fresh-vibes/ID=300418338-product,Purex Crystals In-Wash Fragrance Booster Fresh Vibes,Purex,21.0oz,,USD,InStock,,"<li class="""" data-reactid=""13"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""14"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""15"">Ingredients</h2></a><div class=""inner"" data-reactid=""16""><div class="""" data-reactid=""17""><div data-reactid=""18""><div data-reactid=""19""><!-- react-text: 20 --><!-- /react-text --><div data-reactid=""21""><div data-reactid=""22""><span data-reactid=""23"">Sodium chloride, fragrances, hydrated silica, propylene glycol, colorants, denatonium benzoate, Contains allergen(s).</span></div></div></div></div></div></div></li>","<li class="""" data-reactid=""24"" id=""Warnings""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""25"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""26"">Warnings</h2></a><div class=""inner"" data-reactid=""27""><div class=""view-more-content__height wag-accordion-tab-content maxHeight"" data-reactid=""28""><div data-reactid=""29""><p>Do not put in liquid softener dispenser. Irritant. May be harmful if swallowed.  </p></div><div data-reactid=""30""></div><!-- react-text: 31 --><!-- /react-text --></div></div></li>",Home/Shop/Household Essentials/Laundry Care/Scent Boosters,pics.drugstore.com/prodimg/639438/900.jpg~pics.drugstore.com/prodimg/639438/2_900.jpg,35ce4fa1-f5d1-5939-8e8f-abab0f2b6577,08/01/2022 00:01:27
https://www.walgreens.com/store/c/bourjois-1-seconde-2ea/ID=300282146-product,Bourjois 1 Seconde 2ea 04 Taupe Classy,Bourjois,0.3oz,$11.99,USD,OutofStock,Ultra-glossy salon smooth finish  One-coat gel formula  Silicone enriched,"<li class="""" data-reactid=""15"" id=""Ingredients""><a aria-expanded=""false"" class=""toggle title__master"" data-reactid=""16"" href=""javascript:void(0)""><h2 class=""font__sixteen"" data-reactid=""17"">Ingredients</h2></a><div class=""inner"" data-reactid=""18""><div class="""" data-reactid=""19""><div data-reactid=""20""><div data-reactid=""21""><!-- react-text: 22 --><!-- /react-text --><div data-reactid=""23""><div data-reactid=""24""><span data-reactid=""25"">Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Stearalkonium Bentonite, Styrene/Acrylates Copolymer, N-Butyl Alcohol, Acrylates Copolymer, Etocrylene, Silica, Cyclopentasiloxane, Trimethylpentanediyl Dibenzoate, Dimethicone, Trimethylsiloxysilicate, Polyvinyl Butyral, [+/- (may Contain): , CI 12085 (Red 36), CI 15850 (Red 7 Lake), CI 15880 (Red 34 Lake), CI 15985 (Yellow 6 Lake), CI 19140 (Yellow 5 Lake), CI 26100 (Red 17), CI 42090 (Blue 1 Lake), CI 47000 (Yellow 11), CI 47005 (Yellow 10 Lake), CI 60725 (Violet 2), CI 73360 (Red 30), CI 75470 (Carmine), CI 77000 (Aluminum Powder), CI 77007 (Ultramarines), CI 77019 (Mica), CI 77163 (Bismuth Oxychloride), CI 77266 (Black 2), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77510 (Ferric Ferrocyanide), CI 77742 (Manganese Violet), CI 77861 (Tin Oxide), CI 77891 (Titanium Dioxide)]</span></div></div></div></div></div></div></li>",None,Home/Shop/Beauty/Nails/Nail Polish,https://pics.drugstore.com/prodimg/509786/900.jpg,c1408764-0cd1-5f43-b0f9-ff26fb6455c8,08/01/2022 00:01:27
